Timestamp,Agitation [rpm],Airflow [mL/s],DO [%],Temp [C],pH,Feed pump [ml/hr],Base Pump [mL/hr],Antifoam Pump [mL/hr],_EFT
2019-10-20 03:37:19.820198,1494.58,60.13,43.63,31.89,7.2186,40,0,0,"1 day, 11:40:00"
2019-10-20 03:38:19.820198,1506.09,59.97,43.09,31.99,7.2175,40,0,0,"1 day, 11:41:00"
2019-10-20 03:39:19.820198,1493.87,60.12,43.06,31.91,7.2138,40,0,0,"1 day, 11:42:00"
2019-10-20 03:40:19.820198,1506.02,59.87,43.03,32.0,7.2076,40,0,0,"1 day, 11:43:00"
2019-10-20 03:41:19.820198,1498.14,59.79,42.7,32.04,7.2107,40,0,0,"1 day, 11:44:00"
2019-10-20 03:42:19.820198,1493.83,60.19,42.57,32.05,7.208,40,0,0,"1 day, 11:45:00"
2019-10-20 03:43:19.820198,1498.15,59.74,42.39,32.15,7.2053,40,0,0,"1 day, 11:46:00"
2019-10-20 03:44:19.820198,1493.99,59.86,42.23,31.86,7.2032,40,0,0,"1 day, 11:47:00"
2019-10-20 03:45:19.820198,1498.36,60.23,41.82,32.0,7.2003,40,0,0,"1 day, 11:48:00"
2019-10-20 03:46:19.820198,1503.91,59.9,41.49,31.98,7.1979,40,35,0,"1 day, 11:49:00"
2019-10-20 03:47:19.820198,1492.81,59.79,41.76,32.15,7.1971,0,35,0,"1 day, 11:50:00"
2019-10-20 03:48:19.820198,1499.06,59.89,41.81,32.01,7.2027,0,0,0,"1 day, 11:51:00"
2019-10-20 03:49:19.820198,1501.99,59.91,41.63,31.96,7.2001,0,0,0,"1 day, 11:52:00"
2019-10-20 03:50:19.820198,1501.1,59.83,41.48,32.11,7.1995,0,0,0,"1 day, 11:53:00"
2019-10-20 03:51:19.820198,1506.35,60.16,41.54,32.05,7.1991,0,0,0,"1 day, 11:54:00"
2019-10-20 03:52:19.820198,1494.48,60.26,41.66,31.98,7.1984,0,0,0,"1 day, 11:55:00"
2019-10-20 03:53:19.820198,1496.86,59.73,41.45,32.13,7.2033,0,0,0,"1 day, 11:56:00"
2019-10-20 03:54:19.820198,1493.94,59.71,41.83,32.15,7.1973,0,0,0,"1 day, 11:57:00"
2019-10-20 03:55:19.820198,1493.52,59.75,41.49,32.16,7.1969,0,0,0,"1 day, 11:58:00"
2019-10-20 03:56:19.820198,1500.44,60.2,41.82,31.88,7.1992,0,0,0,"1 day, 11:59:00"
2019-10-20 03:57:19.820198,1499.96,60.27,41.5,31.87,7.2008,0,0,0,"1 day, 12:00:00"
2019-10-20 03:58:19.820198,1497.78,59.8,41.58,31.85,7.2022,0,0,0,"1 day, 12:01:00"
2019-10-20 03:59:19.820198,1498.52,59.88,41.62,32.03,7.2019,0,0,0,"1 day, 12:02:00"
2019-10-20 04:00:19.820198,1500.64,60.17,41.79,31.87,7.1984,0,0,0,"1 day, 12:03:00"
2019-10-20 04:01:19.820198,1499.17,59.99,41.45,32.08,7.1977,0,0,0,"1 day, 12:04:00"
2019-10-20 04:02:19.820198,1501.08,59.85,41.65,32.13,7.1972,0,0,0,"1 day, 12:05:00"
2019-10-20 04:03:19.820198,1506.42,59.74,41.46,31.92,7.2001,0,0,0,"1 day, 12:06:00"
2019-10-20 04:04:19.820198,1501.71,59.89,41.58,32.0,7.1995,0,0,0,"1 day, 12:07:00"
2019-10-20 04:05:19.820198,1497.83,59.87,41.79,32.1,7.2013,0,0,0,"1 day, 12:08:00"
2019-10-20 04:06:19.820198,1503.6,60.26,41.52,32.08,7.2001,0,0,0,"1 day, 12:09:00"
2019-10-20 04:07:19.820198,1498.17,60.14,41.45,32.01,7.2011,0,0,0,"1 day, 12:10:00"
2019-10-20 04:08:19.820198,1497.08,59.83,41.83,31.93,7.2036,0,0,0,"1 day, 12:11:00"
2019-10-20 04:09:19.820198,1497.44,60.1,42.13,32.13,7.2007,0,0,0,"1 day, 12:12:00"
2019-10-20 04:10:19.820198,1494.21,60.27,42.74,32.04,7.2085,0,0,0,"1 day, 12:13:00"
2019-10-20 04:11:19.820198,1499.7,60.01,42.76,31.96,7.2055,0,0,0,"1 day, 12:14:00"
2019-10-20 04:12:19.820198,1493.11,60.26,43.01,32.04,7.2081,0,0,0,"1 day, 12:15:00"
2019-10-20 04:13:19.820198,1496.82,60.18,43.53,32.03,7.2115,0,0,0,"1 day, 12:16:00"
2019-10-20 04:14:19.820198,1504.79,60.13,43.71,31.92,7.2141,0,0,0,"1 day, 12:17:00"
2019-10-20 04:15:19.820198,1499.75,60.01,44.09,32.13,7.2172,0,0,0,"1 day, 12:18:00"
2019-10-20 04:16:19.820198,1502.06,59.73,44.16,32.03,7.2208,0,0,0,"1 day, 12:19:00"
2019-10-20 04:17:19.820198,1493.15,60.16,44.33,32.14,7.2185,40,0,0,"1 day, 12:20:00"
2019-10-20 04:18:19.820198,1500.79,60.09,44.24,32.14,7.2133,40,0,0,"1 day, 12:21:00"
2019-10-20 04:19:19.820198,1502.57,59.78,43.86,31.95,7.2134,40,0,0,"1 day, 12:22:00"
2019-10-20 04:20:19.820198,1497.3,59.88,43.88,32.01,7.2129,40,0,0,"1 day, 12:23:00"
2019-10-20 04:21:19.820198,1494.42,60.1,43.83,31.89,7.2117,40,0,0,"1 day, 12:24:00"
2019-10-20 04:22:19.820198,1504.14,60.02,43.42,31.89,7.2059,40,0,0,"1 day, 12:25:00"
2019-10-20 04:23:19.820198,1493.54,60.24,43.45,32.08,7.2093,40,0,0,"1 day, 12:26:00"
2019-10-20 04:24:19.820198,1506.92,59.91,43.26,31.9,7.2045,40,0,0,"1 day, 12:27:00"
2019-10-20 04:25:19.820198,1501.3,60.3,43.06,31.86,7.2046,40,0,0,"1 day, 12:28:00"
2019-10-20 04:26:19.820198,1496.5,59.84,42.45,31.92,7.203,40,0,0,"1 day, 12:29:00"
2019-10-20 04:27:19.820198,1502.71,59.92,42.62,32.09,7.2022,40,35,0,"1 day, 12:30:00"
2019-10-20 04:28:19.820198,1504.48,60.03,42.31,31.91,7.197,0,35,0,"1 day, 12:31:00"
2019-10-20 04:29:19.820198,1496.67,59.87,42.3,32.14,7.1998,0,0,0,"1 day, 12:32:00"
2019-10-20 04:30:19.820198,1501.54,59.99,42.34,32.03,7.2001,0,0,0,"1 day, 12:33:00"
2019-10-20 04:31:19.820198,1499.77,60.08,42.44,32.1,7.2035,0,0,0,"1 day, 12:34:00"
2019-10-20 04:32:19.820198,1492.71,59.81,42.6,32.07,7.2009,0,0,0,"1 day, 12:35:00"
2019-10-20 04:33:19.820198,1501.21,60.02,42.54,32.12,7.1968,0,0,0,"1 day, 12:36:00"
2019-10-20 04:34:19.820198,1495.93,59.81,42.62,31.89,7.1988,0,0,0,"1 day, 12:37:00"
2019-10-20 04:35:19.820198,1494.61,60.09,42.29,32.08,7.201,0,0,0,"1 day, 12:38:00"
2019-10-20 04:36:19.820198,1503.1,59.86,42.4,31.85,7.1979,0,0,0,"1 day, 12:39:00"
2019-10-20 04:37:19.820198,1492.54,59.85,42.4,31.94,7.1986,0,0,0,"1 day, 12:40:00"
2019-10-20 04:38:19.820198,1498.08,60.17,42.31,32.1,7.1979,0,0,0,"1 day, 12:41:00"
2019-10-20 04:39:19.820198,1502.38,59.77,42.25,31.99,7.1966,0,0,0,"1 day, 12:42:00"
2019-10-20 04:40:19.820198,1493.16,60.17,42.37,32.02,7.2017,0,0,0,"1 day, 12:43:00"
2019-10-20 04:41:19.820198,1497.49,60.14,42.52,31.94,7.203,0,0,0,"1 day, 12:44:00"
2019-10-20 04:42:19.820198,1499.62,59.97,42.67,31.9,7.1991,0,0,0,"1 day, 12:45:00"
2019-10-20 04:43:19.820198,1493.79,59.84,42.33,32.1,7.1986,0,0,0,"1 day, 12:46:00"
2019-10-20 04:44:19.820198,1494.01,59.84,42.27,32.16,7.1973,0,0,0,"1 day, 12:47:00"
2019-10-20 04:45:19.820198,1497.57,59.92,42.52,32.02,7.2017,0,0,0,"1 day, 12:48:00"
2019-10-20 04:46:19.820198,1503.56,60.07,42.59,31.86,7.1999,0,0,0,"1 day, 12:49:00"
2019-10-20 04:47:19.820198,1496.96,60.21,42.33,32.12,7.2001,0,0,0,"1 day, 12:50:00"
2019-10-20 04:48:19.820198,1496.8,60.2,42.5,31.95,7.2011,0,0,0,"1 day, 12:51:00"
2019-10-20 04:49:19.820198,1501.39,59.9,42.66,31.96,7.2039,0,0,0,"1 day, 12:52:00"
2019-10-20 04:50:19.820198,1495.98,60.06,43.12,32.15,7.2029,0,0,0,"1 day, 12:53:00"
2019-10-20 04:51:19.820198,1503.31,59.77,43.21,32.09,7.2089,0,0,0,"1 day, 12:54:00"
2019-10-20 04:52:19.820198,1499.25,60.06,43.8,31.89,7.2047,0,0,0,"1 day, 12:55:00"
2019-10-20 04:53:19.820198,1496.04,59.93,44.1,31.9,7.2109,0,0,0,"1 day, 12:56:00"
2019-10-20 04:54:19.820198,1495.43,60.03,44.2,32.1,7.2085,0,0,0,"1 day, 12:57:00"
2019-10-20 04:55:19.820198,1495.49,59.91,44.64,31.91,7.2171,0,0,0,"1 day, 12:58:00"
2019-10-20 04:56:19.820198,1503.53,60.21,45.08,31.97,7.2152,0,0,0,"1 day, 12:59:00"
2019-10-20 04:57:19.820198,1495.65,59.99,45.19,31.91,7.2148,0,0,0,"1 day, 13:00:00"
2019-10-20 04:58:19.820198,1492.84,60.17,45.3,32.06,7.2144,40,0,0,"1 day, 13:01:00"
2019-10-20 04:59:19.820198,1495.93,60.22,44.95,32.07,7.2145,40,0,0,"1 day, 13:02:00"
2019-10-20 05:00:19.820198,1497.72,60.11,44.74,31.85,7.2104,40,0,0,"1 day, 13:03:00"
2019-10-20 05:01:19.820198,1503.7,60.19,44.69,31.92,7.2117,40,0,0,"1 day, 13:04:00"
2019-10-20 05:02:19.820198,1506.17,60.15,44.42,32.12,7.2069,40,0,0,"1 day, 13:05:00"
2019-10-20 05:03:19.820198,1494.33,59.93,44.11,31.97,7.2102,40,0,0,"1 day, 13:06:00"
2019-10-20 05:04:19.820198,1494.91,60.18,44.0,32.13,7.2046,40,0,0,"1 day, 13:07:00"
2019-10-20 05:05:19.820198,1496.1,60.23,43.65,32.12,7.2067,40,0,0,"1 day, 13:08:00"
2019-10-20 05:06:19.820198,1500.83,60.12,43.61,32.06,7.2041,40,0,0,"1 day, 13:09:00"
2019-10-20 05:07:19.820198,1505.63,60.07,43.3,32.07,7.2032,40,0,0,"1 day, 13:10:00"
2019-10-20 05:08:19.820198,1496.85,60.16,43.17,32.15,7.1986,40,35,0,"1 day, 13:11:00"
2019-10-20 05:09:19.820198,1504.62,59.87,43.18,31.93,7.1992,0,35,0,"1 day, 13:12:00"
2019-10-20 05:10:19.820198,1494.23,59.75,43.09,32.15,7.2026,0,0,0,"1 day, 13:13:00"
2019-10-20 05:11:19.820198,1506.46,60.17,43.31,31.99,7.1966,0,0,0,"1 day, 13:14:00"
2019-10-20 05:12:19.820198,1501.93,60.21,43.24,31.94,7.1996,0,0,0,"1 day, 13:15:00"
2019-10-20 05:13:19.820198,1495.19,60.05,43.1,31.99,7.2003,0,0,0,"1 day, 13:16:00"
2019-10-20 05:14:19.820198,1493.87,59.82,43.16,31.86,7.2004,0,0,0,"1 day, 13:17:00"
2019-10-20 05:15:19.820198,1494.17,60.14,43.07,31.97,7.2016,0,0,0,"1 day, 13:18:00"
2019-10-20 05:16:19.820198,1504.87,59.82,43.33,31.91,7.2016,0,0,0,"1 day, 13:19:00"
2019-10-20 05:17:19.820198,1495.16,59.85,43.47,32.12,7.1975,0,0,0,"1 day, 13:20:00"
2019-10-20 05:18:19.820198,1506.39,59.81,43.3,31.98,7.201,0,0,0,"1 day, 13:21:00"
2019-10-20 05:19:19.820198,1501.87,59.78,43.23,31.9,7.2,0,0,0,"1 day, 13:22:00"
2019-10-20 05:20:19.820198,1501.74,59.7,43.31,32.13,7.2006,0,0,0,"1 day, 13:23:00"
2019-10-20 05:21:19.820198,1492.76,59.99,43.28,31.91,7.1984,0,0,0,"1 day, 13:24:00"
2019-10-20 05:22:19.820198,1506.1,60.28,43.43,31.86,7.1993,0,0,0,"1 day, 13:25:00"
2019-10-20 05:23:19.820198,1505.26,59.88,43.47,31.92,7.2025,0,0,0,"1 day, 13:26:00"
2019-10-20 05:24:19.820198,1505.44,59.79,43.22,31.97,7.201,0,0,0,"1 day, 13:27:00"
2019-10-20 05:25:19.820198,1500.71,60.2,43.38,31.99,7.1969,0,0,0,"1 day, 13:28:00"
2019-10-20 05:26:19.820198,1501.84,59.96,43.14,31.94,7.1976,0,0,0,"1 day, 13:29:00"
2019-10-20 05:27:19.820198,1500.87,59.9,43.39,32.06,7.2019,0,0,0,"1 day, 13:30:00"
2019-10-20 05:28:19.820198,1506.31,60.26,43.07,32.01,7.2029,0,0,0,"1 day, 13:31:00"
2019-10-20 05:29:19.820198,1494.38,60.05,43.23,32.07,7.2002,0,0,0,"1 day, 13:32:00"
2019-10-20 05:30:19.820198,1502.4,60.25,43.47,31.87,7.1994,0,0,0,"1 day, 13:33:00"
2019-10-20 05:31:19.820198,1501.82,60.15,44.0,32.01,7.2004,0,0,0,"1 day, 13:34:00"
2019-10-20 05:32:19.820198,1495.41,59.84,44.0,31.9,7.2043,0,0,0,"1 day, 13:35:00"
2019-10-20 05:33:19.820198,1504.61,59.87,44.58,32.1,7.2099,0,0,0,"1 day, 13:36:00"
2019-10-20 05:34:19.820198,1500.51,60.27,44.74,32.01,7.2116,0,0,0,"1 day, 13:37:00"
2019-10-20 05:35:19.820198,1505.65,59.9,45.16,32.12,7.2096,0,0,0,"1 day, 13:38:00"
2019-10-20 05:36:19.820198,1501.32,59.75,45.39,31.94,7.213,0,0,0,"1 day, 13:39:00"
2019-10-20 05:37:19.820198,1495.69,59.97,45.5,31.9,7.216,0,0,0,"1 day, 13:40:00"
2019-10-20 05:38:19.820198,1499.29,59.86,45.84,32.08,7.2214,0,0,0,"1 day, 13:41:00"
2019-10-20 05:39:19.820198,1498.6,59.96,46.14,31.9,7.2197,40,0,0,"1 day, 13:42:00"
2019-10-20 05:40:19.820198,1495.74,60.17,45.96,32.08,7.2166,40,0,0,"1 day, 13:43:00"
2019-10-20 05:41:19.820198,1497.89,60.3,45.47,31.9,7.2152,40,0,0,"1 day, 13:44:00"
2019-10-20 05:42:19.820198,1503.12,60.13,45.61,32.11,7.2095,40,0,0,"1 day, 13:45:00"
2019-10-20 05:43:19.820198,1502.63,59.79,45.32,31.88,7.2116,40,0,0,"1 day, 13:46:00"
2019-10-20 05:44:19.820198,1494.29,60.12,45.01,32.06,7.2059,40,0,0,"1 day, 13:47:00"
2019-10-20 05:45:19.820198,1497.65,60.14,44.85,31.85,7.2043,40,0,0,"1 day, 13:48:00"
2019-10-20 05:46:19.820198,1507.16,60.02,44.75,31.88,7.203,40,0,0,"1 day, 13:49:00"
2019-10-20 05:47:19.820198,1498.12,60.2,44.44,31.88,7.1994,40,0,0,"1 day, 13:50:00"
2019-10-20 05:48:19.820198,1494.87,59.88,44.39,32.1,7.2018,40,0,0,"1 day, 13:51:00"
2019-10-20 05:49:19.820198,1501.49,60.18,43.94,31.85,7.1978,40,35,0,"1 day, 13:52:00"
2019-10-20 05:50:19.820198,1494.81,59.89,44.03,31.99,7.2026,0,35,0,"1 day, 13:53:00"
2019-10-20 05:51:19.820198,1495.16,59.71,44.17,32.02,7.2014,0,0,0,"1 day, 13:54:00"
2019-10-20 05:52:19.820198,1502.42,60.07,44.18,31.91,7.1971,0,0,0,"1 day, 13:55:00"
2019-10-20 05:53:19.820198,1496.0,60.16,44.02,32.08,7.1989,0,0,0,"1 day, 13:56:00"
2019-10-20 05:54:19.820198,1507.34,59.83,44.17,31.97,7.1999,0,0,0,"1 day, 13:57:00"
2019-10-20 05:55:19.820198,1496.28,60.0,43.9,32.04,7.2029,0,0,0,"1 day, 13:58:00"
2019-10-20 05:56:19.820198,1493.21,60.14,44.24,31.98,7.2035,0,0,0,"1 day, 13:59:00"
2019-10-20 05:57:19.820198,1495.39,60.14,44.2,32.12,7.2016,0,0,0,"1 day, 14:00:00"
2019-10-20 05:58:19.820198,1499.27,59.88,43.9,32.09,7.2026,0,0,0,"1 day, 14:01:00"
2019-10-20 05:59:19.820198,1504.1,60.16,44.12,32.01,7.1966,0,0,0,"1 day, 14:02:00"
2019-10-20 06:00:19.820198,1502.17,59.98,44.26,31.94,7.2,0,0,0,"1 day, 14:03:00"
2019-10-20 06:01:19.820198,1497.08,59.88,44.07,32.1,7.2008,0,0,0,"1 day, 14:04:00"
2019-10-20 06:02:19.820198,1506.37,59.92,43.93,32.03,7.203,0,0,0,"1 day, 14:05:00"
2019-10-20 06:03:19.820198,1497.7,60.0,44.05,32.11,7.2009,0,0,0,"1 day, 14:06:00"
2019-10-20 06:04:19.820198,1493.28,60.01,44.12,32.15,7.203,0,0,0,"1 day, 14:07:00"
2019-10-20 06:05:19.820198,1504.86,59.9,43.97,32.01,7.2001,0,0,0,"1 day, 14:08:00"
2019-10-20 06:06:19.820198,1499.63,59.99,43.85,32.04,7.1989,0,0,0,"1 day, 14:09:00"
2019-10-20 06:07:19.820198,1495.72,60.12,44.02,31.86,7.1986,0,0,0,"1 day, 14:10:00"
2019-10-20 06:08:19.820198,1493.89,60.27,44.18,31.94,7.1994,0,0,0,"1 day, 14:11:00"
2019-10-20 06:09:19.820198,1498.74,60.11,43.91,31.89,7.1974,0,0,0,"1 day, 14:12:00"
2019-10-20 06:10:19.820198,1507.17,59.87,44.15,32.09,7.1972,0,0,0,"1 day, 14:13:00"
2019-10-20 06:11:19.820198,1496.48,60.24,44.2,32.0,7.2035,0,0,0,"1 day, 14:14:00"
2019-10-20 06:12:19.820198,1496.63,59.72,44.68,31.97,7.2036,0,0,0,"1 day, 14:15:00"
2019-10-20 06:13:19.820198,1504.59,59.91,44.76,31.87,7.2036,0,0,0,"1 day, 14:16:00"
2019-10-20 06:14:19.820198,1494.1,60.08,45.11,31.85,7.2109,0,0,0,"1 day, 14:17:00"
2019-10-20 06:15:19.820198,1493.49,60.0,45.45,31.88,7.209,0,0,0,"1 day, 14:18:00"
2019-10-20 06:16:19.820198,1497.24,60.06,45.66,31.96,7.2122,0,0,0,"1 day, 14:19:00"
2019-10-20 06:17:19.820198,1501.69,59.7,46.14,32.02,7.2144,0,0,0,"1 day, 14:20:00"
2019-10-20 06:18:19.820198,1503.6,59.71,46.24,31.89,7.2187,0,0,0,"1 day, 14:21:00"
2019-10-20 06:19:19.820198,1505.17,59.84,46.83,31.96,7.2169,0,0,0,"1 day, 14:22:00"
2019-10-20 06:20:19.820198,1498.51,60.29,46.71,32.16,7.2201,40,0,0,"1 day, 14:23:00"
2019-10-20 06:21:19.820198,1496.2,60.16,46.71,31.95,7.2164,40,0,0,"1 day, 14:24:00"
2019-10-20 06:22:19.820198,1505.71,59.72,46.27,31.96,7.2129,40,0,0,"1 day, 14:25:00"
2019-10-20 06:23:19.820198,1503.7,60.03,46.3,32.03,7.2094,40,0,0,"1 day, 14:26:00"
2019-10-20 06:24:19.820198,1505.51,60.2,46.1,31.91,7.213,40,0,0,"1 day, 14:27:00"
2019-10-20 06:25:19.820198,1499.39,60.23,45.86,32.09,7.205,40,0,0,"1 day, 14:28:00"
2019-10-20 06:26:19.820198,1497.96,59.71,45.6,31.85,7.2049,40,0,0,"1 day, 14:29:00"
2019-10-20 06:27:19.820198,1505.73,59.82,45.42,32.11,7.2024,40,0,0,"1 day, 14:30:00"
2019-10-20 06:28:19.820198,1497.94,59.76,45.47,32.08,7.2004,40,0,0,"1 day, 14:31:00"
2019-10-20 06:29:19.820198,1495.7,60.08,45.01,32.07,7.2024,40,0,0,"1 day, 14:32:00"
2019-10-20 06:30:19.820198,1499.23,60.03,44.73,32.12,7.1977,40,35,0,"1 day, 14:33:00"
2019-10-20 06:31:19.820198,1497.53,60.24,44.98,32.09,7.1972,0,35,0,"1 day, 14:34:00"
2019-10-20 06:32:19.820198,1500.92,59.98,44.82,32.09,7.1981,0,0,0,"1 day, 14:35:00"
2019-10-20 06:33:19.820198,1494.01,60.17,44.85,31.87,7.202,0,0,0,"1 day, 14:36:00"
2019-10-20 06:34:19.820198,1496.0,59.72,45.0,31.99,7.1992,0,0,0,"1 day, 14:37:00"
2019-10-20 06:35:19.820198,1507.06,59.73,45.01,31.94,7.2028,0,0,0,"1 day, 14:38:00"
2019-10-20 06:36:19.820198,1493.68,59.87,44.83,32.11,7.1984,0,0,0,"1 day, 14:39:00"
2019-10-20 06:37:19.820198,1493.03,59.97,44.72,31.93,7.1972,0,0,0,"1 day, 14:40:00"
2019-10-20 06:38:19.820198,1500.3,60.23,45.02,31.94,7.2005,0,0,0,"1 day, 14:41:00"
2019-10-20 06:39:19.820198,1505.37,60.01,45.0,32.13,7.2023,0,0,0,"1 day, 14:42:00"
2019-10-20 06:40:19.820198,1505.93,59.86,44.78,31.96,7.1996,0,0,0,"1 day, 14:43:00"
2019-10-20 06:41:19.820198,1492.61,60.26,44.96,32.09,7.1987,0,0,0,"1 day, 14:44:00"
2019-10-20 06:42:19.820198,1503.98,60.06,44.96,32.11,7.1977,0,0,0,"1 day, 14:45:00"
2019-10-20 06:43:19.820198,1496.85,60.16,44.98,32.14,7.2011,0,0,0,"1 day, 14:46:00"
2019-10-20 06:44:19.820198,1499.85,60.24,45.07,31.95,7.1981,0,0,0,"1 day, 14:47:00"
2019-10-20 06:45:19.820198,1495.05,59.79,44.76,32.08,7.2005,0,0,0,"1 day, 14:48:00"
2019-10-20 06:46:19.820198,1499.46,59.99,44.94,32.01,7.2011,0,0,0,"1 day, 14:49:00"
2019-10-20 06:47:19.820198,1492.65,60.07,44.73,32.06,7.2033,0,0,0,"1 day, 14:50:00"
2019-10-20 06:48:19.820198,1507.0,59.89,44.74,31.86,7.2001,0,0,0,"1 day, 14:51:00"
2019-10-20 06:49:19.820198,1496.43,59.96,44.89,31.93,7.1996,0,0,0,"1 day, 14:52:00"
2019-10-20 06:50:19.820198,1502.07,59.77,44.86,31.98,7.2009,0,0,0,"1 day, 14:53:00"
2019-10-20 06:51:19.820198,1506.15,59.82,44.82,31.97,7.2034,0,0,0,"1 day, 14:54:00"
2019-10-20 06:52:19.820198,1494.87,59.83,45.28,31.86,7.1996,0,0,0,"1 day, 14:55:00"
2019-10-20 06:53:19.820198,1495.42,60.07,45.4,31.93,7.2076,0,0,0,"1 day, 14:56:00"
2019-10-20 06:54:19.820198,1493.81,60.15,45.71,31.9,7.2093,0,0,0,"1 day, 14:57:00"
2019-10-20 06:55:19.820198,1507.24,59.88,46.28,31.98,7.2109,0,0,0,"1 day, 14:58:00"
2019-10-20 06:56:19.820198,1499.0,59.72,46.48,31.95,7.2099,0,0,0,"1 day, 14:59:00"
2019-10-20 06:57:19.820198,1502.54,59.77,46.87,32.16,7.2146,0,0,0,"1 day, 15:00:00"
2019-10-20 06:58:19.820198,1498.24,59.76,46.95,31.84,7.216,0,0,0,"1 day, 15:01:00"
2019-10-20 06:59:19.820198,1500.77,60.02,47.32,31.87,7.2147,0,0,0,"1 day, 15:02:00"
2019-10-20 07:00:19.820198,1506.45,59.81,47.56,31.97,7.2149,0,0,0,"1 day, 15:03:00"
2019-10-20 07:01:19.820198,1506.11,59.82,47.44,31.88,7.2158,40,0,0,"1 day, 15:04:00"
2019-10-20 07:02:19.820198,1496.49,60.25,47.23,32.05,7.215,40,0,0,"1 day, 15:05:00"
2019-10-20 07:03:19.820198,1505.97,60.03,47.05,31.84,7.2121,40,0,0,"1 day, 15:06:00"
2019-10-20 07:04:19.820198,1500.29,59.72,47.26,32.0,7.2134,40,0,0,"1 day, 15:07:00"
2019-10-20 07:05:19.820198,1493.65,59.87,46.83,31.91,7.2108,40,0,0,"1 day, 15:08:00"
2019-10-20 07:06:19.820198,1498.81,60.17,46.8,32.06,7.2088,40,0,0,"1 day, 15:09:00"
2019-10-20 07:07:19.820198,1503.37,60.13,46.57,31.93,7.2049,40,0,0,"1 day, 15:10:00"
2019-10-20 07:08:19.820198,1501.63,59.92,46.11,32.02,7.2031,40,0,0,"1 day, 15:11:00"
2019-10-20 07:09:19.820198,1497.86,60.13,45.99,32.05,7.2048,40,0,0,"1 day, 15:12:00"
2019-10-20 07:10:19.820198,1498.38,60.16,45.71,31.88,7.1981,40,0,0,"1 day, 15:13:00"
2019-10-20 07:11:19.820198,1495.15,59.76,45.81,32.03,7.1977,40,35,0,"1 day, 15:14:00"
2019-10-20 07:12:19.820198,1507.11,59.84,45.46,31.94,7.1998,0,35,0,"1 day, 15:15:00"
2019-10-20 07:13:19.820198,1505.4,60.26,45.77,32.09,7.2014,0,0,0,"1 day, 15:16:00"
2019-10-20 07:14:19.820198,1504.66,60.13,45.47,31.96,7.1973,0,0,0,"1 day, 15:17:00"
2019-10-20 07:15:19.820198,1497.05,60.22,45.65,32.02,7.2016,0,0,0,"1 day, 15:18:00"
2019-10-20 07:16:19.820198,1506.97,59.91,45.49,31.86,7.2024,0,0,0,"1 day, 15:19:00"
2019-10-20 07:17:19.820198,1501.98,60.16,45.72,32.14,7.2033,0,0,0,"1 day, 15:20:00"
2019-10-20 07:18:19.820198,1504.86,59.8,45.8,31.95,7.1988,0,0,0,"1 day, 15:21:00"
2019-10-20 07:19:19.820198,1493.5,59.86,45.75,32.07,7.1967,0,0,0,"1 day, 15:22:00"
2019-10-20 07:20:19.820198,1497.13,59.82,45.74,32.15,7.1984,0,0,0,"1 day, 15:23:00"
2019-10-20 07:21:19.820198,1506.81,60.18,45.75,32.13,7.1978,0,0,0,"1 day, 15:24:00"
2019-10-20 07:22:19.820198,1499.89,59.98,45.82,32.1,7.1972,0,0,0,"1 day, 15:25:00"
2019-10-20 07:23:19.820198,1492.89,60.12,45.53,31.96,7.2018,0,0,0,"1 day, 15:26:00"
2019-10-20 07:24:19.820198,1493.57,60.11,45.54,31.92,7.1989,0,0,0,"1 day, 15:27:00"
2019-10-20 07:25:19.820198,1502.34,59.73,45.77,31.95,7.2024,0,0,0,"1 day, 15:28:00"
2019-10-20 07:26:19.820198,1499.47,59.94,45.56,32.16,7.1998,0,0,0,"1 day, 15:29:00"
2019-10-20 07:27:19.820198,1501.37,59.88,45.45,32.0,7.1988,0,0,0,"1 day, 15:30:00"
2019-10-20 07:28:19.820198,1506.8,59.85,45.77,32.0,7.2029,0,0,0,"1 day, 15:31:00"
2019-10-20 07:29:19.820198,1493.21,59.77,45.51,31.93,7.1992,0,0,0,"1 day, 15:32:00"
2019-10-20 07:30:19.820198,1494.75,59.87,45.87,31.88,7.1983,0,0,0,"1 day, 15:33:00"
2019-10-20 07:31:19.820198,1506.29,60.27,45.85,32.03,7.2012,0,0,0,"1 day, 15:34:00"
2019-10-20 07:32:19.820198,1499.86,59.72,45.49,32.14,7.2033,0,0,0,"1 day, 15:35:00"
2019-10-20 07:33:19.820198,1502.22,60.18,45.91,31.91,7.2042,0,0,0,"1 day, 15:36:00"
2019-10-20 07:34:19.820198,1504.58,60.28,46.47,32.05,7.2053,0,0,0,"1 day, 15:37:00"
2019-10-20 07:35:19.820198,1498.5,60.19,46.72,32.16,7.2031,0,0,0,"1 day, 15:38:00"
2019-10-20 07:36:19.820198,1500.08,60.16,47.01,32.13,7.2089,0,0,0,"1 day, 15:39:00"
2019-10-20 07:37:19.820198,1503.36,60.03,46.97,32.04,7.2102,0,0,0,"1 day, 15:40:00"
2019-10-20 07:38:19.820198,1498.36,60.07,47.57,31.9,7.2106,0,0,0,"1 day, 15:41:00"
2019-10-20 07:39:19.820198,1498.34,60.28,47.79,31.88,7.2174,0,0,0,"1 day, 15:42:00"
2019-10-20 07:40:19.820198,1498.24,60.3,47.82,32.16,7.2136,0,0,0,"1 day, 15:43:00"
